Time[s], 通道 0, 通道 1
1.8397990, 0, 1
1.8398061, 0, 0
1.8398119, 0, 1
1.8398187, 0, 0
1.8398244, 0, 1
1.8398314, 0, 0
1.8398371, 0, 1
1.8398442, 0, 0
1.8398500, 0, 1
1.8398568, 0, 0
1.8398626, 0, 1
1.8398698, 0, 0
1.8398755, 0, 1
1.8398824, 0, 0
1.8398881, 0, 1
1.8398952, 0, 0
1.8399009, 0, 1
1.8399080, 0, 0
1.8399137, 0, 1
1.8399207, 0, 0
1.8399264, 0, 1
1.8399335, 0, 0
1.8399393, 0, 1
1.8399462, 0, 0
1.8399519, 0, 1
1.8399590, 0, 0
1.8399647, 0, 1
1.8399719, 0, 0
1.8399777, 0, 1
1.8399847, 0, 0
1.8399904, 0, 1
1.8399974, 0, 0
1.8400032, 0, 1
1.8400100, 0, 0
1.8400158, 0, 1
1.8400228, 0, 0
1.8400286, 0, 1
1.8400357, 0, 0
1.8400414, 0, 1
1.8400483, 0, 0
1.8400540, 0, 1
1.8400610, 0, 0
1.8400667, 0, 1
1.8400736, 0, 0
1.8400793, 0, 1
1.8400865, 0, 0
1.8400922, 0, 1
1.8400990, 0, 0
1.8401047, 0, 1
1.8401117, 0, 0
1.8401174, 0, 1
1.8401245, 0, 0
1.8401303, 0, 1
1.8401373, 0, 0
1.8401431, 0, 1
1.8401501, 0, 0
1.8401559, 0, 1
1.8401560, 0, 0
1.8401561, 0, 1
1.8401628, 0, 0
1.8401686, 0, 1
1.8401754, 0, 0
1.8401812, 0, 1
1.8401882, 0, 0
1.8401939, 0, 1
1.8402008, 0, 0
1.8402065, 0, 1
1.8402136, 0, 0
1.8402194, 0, 1
1.8402262, 0, 0
1.8402319, 0, 1
1.8402390, 0, 0
1.8402447, 0, 1
1.8402518, 0, 0
1.8402576, 0, 1
1.8402646, 0, 0
1.8402704, 0, 1
1.8402774, 0, 0
1.8402831, 0, 1
1.8402899, 0, 0
1.8402956, 0, 1
1.8403027, 0, 0
1.8403085, 0, 1
1.8403155, 0, 0
1.8403213, 0, 1
1.8403282, 0, 0
1.8403339, 0, 1
1.8403412, 0, 0
1.8403470, 0, 1
1.8403539, 0, 0
1.8403597, 0, 1
1.8403666, 0, 0
1.8403724, 0, 1
1.8403794, 0, 0
1.8403851, 0, 1
1.8403921, 0, 0
1.8403978, 0, 1
1.8404050, 0, 0
1.8404108, 0, 1
1.8404175, 0, 0
1.8404232, 0, 1
1.8404301, 0, 0
1.8404358, 0, 1
1.8404429, 0, 0
1.8404486, 0, 1
1.8404556, 0, 0
1.8404614, 0, 1
1.8404684, 0, 0
1.8404743, 0, 1
1.8404812, 0, 0
1.8404869, 0, 1
1.8404941, 0, 0
1.8404998, 0, 1
1.8405069, 0, 0
1.8405125, 0, 1
1.8405197, 0, 0
1.8405255, 0, 1
1.8405322, 0, 0
1.8405379, 0, 1
1.8405449, 0, 0
1.8405506, 0, 1
1.8405575, 0, 0
1.8405633, 0, 1
1.8405700, 0, 0
1.8405757, 0, 1
1.8405825, 0, 0
1.8405882, 0, 1
1.8405950, 0, 0
1.8406007, 0, 1
1.8406074, 0, 0
1.8406131, 0, 1
1.8406198, 0, 0
1.8406256, 0, 1
1.8406322, 0, 0
1.8406379, 0, 1
1.8406448, 0, 0
1.8406506, 0, 1
1.8406573, 0, 0
1.8406631, 0, 1
1.8406701, 0, 0
1.8406759, 0, 1
1.8406827, 0, 0
1.8406883, 0, 1
1.8406953, 0, 0
1.8407010, 0, 1
1.8407080, 0, 0
1.8407138, 0, 1
1.8407206, 0, 0
1.8407263, 0, 1
1.8407335, 0, 0
1.8407393, 0, 1
1.8407466, 0, 0
1.8407523, 0, 1
1.8407594, 0, 0
1.8407651, 0, 1
1.8407724, 0, 0
1.8407784, 0, 1
1.8407852, 0, 0
1.8407908, 0, 1
1.8407982, 0, 0
1.8408040, 0, 1
1.8408107, 0, 0
1.8408165, 0, 1
1.8408236, 0, 0
1.8408292, 0, 1
1.8408361, 0, 0
1.8408417, 0, 1
1.8408485, 0, 0
1.8408542, 0, 1
1.8408614, 0, 0
1.8408673, 0, 1
1.8408742, 0, 0
1.8408799, 0, 1
1.8408868, 0, 0
1.8408924, 0, 1
1.8408926, 0, 0
1.8408927, 0, 1
1.8408993, 0, 0
1.8409050, 0, 1
1.8409120, 0, 0
1.8409178, 0, 1
1.8409248, 0, 0
1.8409305, 0, 1
1.8409374, 0, 0
1.8409431, 0, 1
1.8409501, 0, 0
1.8409559, 0, 1
1.8409630, 0, 0
1.8409688, 0, 1
1.8409758, 0, 0
1.8409816, 0, 1
1.8409889, 0, 0
1.8409947, 0, 1
1.8410012, 0, 0
1.8410070, 0, 1
1.8410140, 0, 0
1.8410197, 0, 1
1.8410265, 0, 0
1.8410323, 0, 1
1.8410392, 0, 0
1.8410449, 0, 1
1.8410519, 0, 0
1.8410576, 0, 1
1.8410644, 0, 0
1.8410700, 0, 1
1.8410773, 0, 0
1.8410832, 0, 1
1.8410905, 0, 0
1.8410962, 0, 1
1.8411032, 0, 0
1.8411090, 0, 1
1.8411162, 0, 0
1.8411219, 0, 1
1.8411287, 0, 0
1.8411345, 0, 1
1.8411412, 0, 0
1.8411469, 0, 1
1.8411539, 0, 0
1.8411596, 0, 1
1.8411666, 0, 0
1.8411723, 0, 1
1.8411792, 0, 0
1.8411850, 0, 1
1.8411919, 0, 0
1.8411977, 0, 1
1.8412045, 0, 0
1.8412102, 0, 1
1.8412169, 0, 0
1.8412228, 0, 1
1.8412294, 0, 0
1.8412351, 0, 1
1.8412419, 0, 0
1.8412477, 0, 1
1.8412546, 0, 0
1.8412603, 0, 1
1.8412671, 0, 0
1.8412728, 0, 1
1.8412796, 0, 0
1.8412853, 0, 1
1.8412921, 0, 0
1.8412978, 0, 1
1.8413046, 0, 0
1.8413105, 0, 1
1.8413172, 0, 0
1.8413229, 0, 1
1.8413299, 0, 0
1.8413357, 0, 1
1.8413426, 0, 0
1.8413484, 0, 1
1.8413553, 0, 0
1.8413611, 0, 1
1.8413679, 0, 0
1.8413736, 0, 1
1.8413807, 0, 0
1.8413864, 0, 1
1.8413931, 0, 0
1.8413988, 0, 1
1.8414059, 0, 0
1.8414117, 0, 1
1.8414186, 0, 0
1.8414244, 0, 1
1.8414314, 0, 0
1.8414372, 0, 1
1.8414446, 0, 0
1.8414504, 0, 1
1.8414573, 0, 0
1.8414630, 0, 1
1.8414703, 0, 0
1.8414761, 0, 1
1.8414828, 0, 0
1.8414882, 0, 1
1.8414883, 0, 0
1.8414885, 0, 1
1.8414953, 0, 0
1.8415010, 0, 1
1.8415079, 0, 0
1.8415137, 0, 1
1.8415207, 0, 0
1.8415263, 0, 1
1.8415335, 0, 0
1.8415393, 0, 1
1.8415464, 0, 0
1.8415521, 0, 1
1.8415591, 0, 0
1.8415649, 0, 1
1.8415721, 0, 0
1.8415779, 0, 1
1.8415849, 0, 0
1.8415906, 0, 1
1.8415976, 0, 0
1.8416034, 0, 1
1.8416103, 0, 0
1.8416160, 0, 1
1.8416232, 0, 0
1.8416290, 0, 1
1.8416360, 0, 0
1.8416419, 0, 1
1.8416484, 0, 0
1.8416542, 0, 1
1.8416613, 0, 0
1.8416670, 0, 1
1.8416739, 0, 0
1.8416796, 0, 1
1.8416864, 0, 0
1.8416922, 0, 1
1.8416988, 0, 0
1.8417044, 0, 1
1.8417116, 0, 0
1.8417173, 0, 1
1.8417244, 0, 0
1.8417302, 0, 1
1.8417372, 0, 0
1.8417429, 0, 1
1.8417501, 0, 0
1.8417559, 0, 1
1.8417630, 0, 0
1.8417688, 0, 1
1.8417757, 0, 0
1.8417815, 0, 1
1.8417884, 0, 0
1.8417942, 0, 1
1.8418011, 0, 0
1.8418069, 0, 1
1.8418139, 0, 0
1.8418197, 0, 1
1.8418263, 0, 0
1.8418320, 0, 1
1.8418390, 0, 0
1.8418447, 0, 1
1.8418515, 0, 0
1.8418572, 0, 1
1.8418643, 0, 0
1.8418699, 0, 1
1.8418768, 0, 0
1.8418826, 0, 1
1.8418892, 0, 0
1.8418949, 0, 1
1.8419017, 0, 0
1.8419074, 0, 1
1.8419143, 0, 0
1.8419200, 0, 1
1.8419268, 0, 0
1.8419325, 0, 1
1.8419393, 0, 0
1.8419449, 0, 1
1.8419520, 0, 0
1.8419576, 0, 1
1.8419648, 0, 0
1.8419705, 0, 1
1.8419774, 0, 0
1.8419831, 0, 1
1.8419901, 0, 0
1.8419959, 0, 1
1.8420028, 0, 0
1.8420084, 0, 1
1.8420155, 0, 0
1.8420212, 0, 1
1.8420284, 0, 0
1.8420342, 0, 1
1.8420413, 0, 0
1.8420470, 0, 1
1.8420540, 0, 0
1.8420598, 0, 1
1.8420666, 0, 0
1.8420723, 0, 1
1.8420793, 0, 0
1.8420850, 0, 1
1.8420923, 0, 0
1.8420981, 0, 1
1.8421050, 0, 0
1.8421107, 0, 1
1.8421178, 0, 0
1.8421236, 0, 1
1.8421306, 0, 0
1.8421364, 0, 1
1.8421435, 0, 0
1.8421492, 0, 1
1.8421563, 0, 0
1.8421621, 0, 1
1.8421690, 0, 0
1.8421747, 0, 1
1.8421818, 0, 0
1.8421876, 0, 1
1.8421946, 0, 0
1.8422004, 0, 1
1.8422075, 0, 0
1.8422132, 0, 1
1.8422202, 0, 0
1.8422259, 0, 1
1.8422328, 0, 0
1.8422385, 0, 1
1.8422456, 0, 0
1.8422514, 0, 1
1.8422585, 0, 0
1.8422642, 0, 1
1.8422712, 0, 0
1.8422770, 0, 1
1.8422840, 0, 0
1.8422898, 0, 1
1.8422967, 0, 0
1.8423024, 0, 1
1.8423096, 0, 0
1.8423153, 0, 1
1.8423224, 0, 0
1.8423281, 0, 1
1.8423351, 0, 0
1.8423408, 0, 1
1.8423480, 0, 0
1.8423538, 0, 1
1.8423608, 0, 0
1.8423666, 0, 1
1.8423736, 0, 0
1.8423794, 0, 1
1.8423863, 0, 0
1.8423919, 0, 1
1.8423991, 0, 0
1.8424049, 0, 1
1.8424120, 0, 0
1.8424178, 0, 1
1.8424246, 0, 0
1.8424305, 0, 1
1.8424375, 0, 0
1.8424433, 0, 1
1.8424502, 0, 0
1.8424559, 0, 1
1.8424631, 0, 0
1.8424689, 0, 1
1.8424760, 0, 0
1.8424817, 0, 1
1.8424885, 0, 0
1.8424942, 0, 1
1.8425014, 0, 0
1.8425072, 0, 1
1.8425142, 0, 0
1.8425200, 0, 1
1.8425270, 0, 0
1.8425328, 0, 1
1.8425397, 0, 0
1.8425454, 0, 1
1.8425523, 0, 0
1.8425581, 0, 1
1.8425653, 0, 0
1.8425710, 0, 1
1.8425781, 0, 0
1.8425838, 0, 1
1.8425910, 0, 0
1.8425967, 0, 1
1.8426038, 0, 0
1.8426095, 0, 1
1.8426164, 0, 0
1.8426221, 0, 1
1.8426293, 0, 0
1.8426351, 0, 1
1.8426420, 0, 0
1.8426477, 0, 1
1.8426548, 0, 0
1.8426606, 0, 1
1.8426676, 0, 0
1.8426733, 0, 1
1.8426804, 0, 0
1.8426861, 0, 1
1.8426933, 0, 0
1.8426991, 0, 1
1.8427058, 0, 0
1.8427115, 0, 1
1.8427187, 0, 0
1.8427244, 0, 1
1.8427314, 0, 0
1.8427371, 0, 1
1.8427442, 0, 0
1.8427499, 0, 1
1.8427570, 0, 0
1.8427628, 0, 1
1.8427698, 0, 0
1.8427755, 0, 1
1.8427827, 0, 0
1.8427884, 0, 1
1.8427954, 0, 0
1.8428011, 0, 1
1.8428082, 0, 0
1.8428139, 0, 1
1.8428210, 0, 0
1.8428268, 0, 1
1.8428337, 0, 0
1.8428393, 0, 1
1.8428466, 0, 0
1.8428524, 0, 1
1.8428594, 0, 0
1.8428652, 0, 1
1.8428720, 0, 0
1.8428777, 0, 1
1.8428848, 0, 0
1.8428906, 0, 1
1.8428975, 0, 0
1.8429033, 0, 1
1.8429105, 0, 0
1.8429163, 0, 1
1.8429232, 0, 0
1.8429290, 0, 1
1.8429359, 0, 0
1.8429417, 0, 1
1.8429487, 0, 0
1.8429544, 0, 1
1.8429614, 0, 0
1.8429672, 0, 1
1.8429743, 0, 0
1.8429801, 0, 1
1.8429870, 0, 0
1.8429927, 0, 1
1.8429998, 0, 0
1.8430056, 0, 1
1.8430125, 0, 0
1.8430183, 0, 1
1.8430253, 0, 0
1.8430311, 0, 1
1.8430382, 0, 0
1.8430440, 0, 1
1.8430508, 0, 0
1.8430565, 0, 1
1.8430636, 0, 0
1.8430693, 0, 1
1.8430765, 0, 0
1.8430824, 0, 1
1.8430894, 0, 0
1.8430951, 0, 1
1.8431022, 0, 0
1.8431080, 0, 1
1.8431149, 0, 0
1.8431206, 0, 1
1.8431277, 0, 0
1.8431334, 0, 1
1.8431407, 0, 0
1.8431465, 0, 1
1.8431534, 0, 0
1.8431591, 0, 1
1.8431661, 0, 0
1.8431719, 0, 1
1.8431788, 0, 0
1.8431845, 0, 1
1.8431916, 0, 0
1.8431974, 0, 1
1.8432045, 0, 0
1.8432103, 0, 1
1.8432172, 0, 0
1.8432229, 0, 1
1.8432300, 0, 0
1.8432358, 0, 1
1.8432427, 0, 0
1.8432485, 0, 1
1.8432555, 0, 0
1.8432613, 0, 1
1.8432684, 0, 0
1.8432741, 0, 1
1.8432810, 0, 0
1.8432868, 0, 1
1.8432940, 0, 0
1.8432998, 0, 1
1.8433069, 0, 0
1.8433126, 0, 1
1.8433195, 0, 0
1.8433253, 0, 1
1.8433324, 0, 0
1.8433381, 0, 1
1.8433382, 0, 0
1.8433383, 0, 1
1.8433450, 0, 0
1.8433508, 0, 1
1.8433580, 0, 0
1.8433637, 0, 1
1.8433707, 0, 0
1.8433764, 0, 1
1.8433834, 0, 0
1.8433892, 0, 1
1.8433962, 0, 0
1.8434019, 0, 1
1.8434090, 0, 0
1.8434147, 0, 1
1.8434219, 0, 0
1.8434277, 0, 1
1.8434345, 0, 0
1.8434402, 0, 1
1.8434474, 0, 0
1.8434531, 0, 1
1.8434602, 0, 0
1.8434660, 0, 1
1.8434730, 0, 0
1.8434788, 0, 1
1.8434859, 0, 0
1.8434917, 0, 1
1.8434985, 0, 0
1.8435043, 0, 1
1.8435114, 0, 0
1.8435171, 0, 1
1.8435243, 0, 0
1.8435301, 0, 1
1.8435370, 0, 0
1.8435428, 0, 1
1.8435497, 0, 0
1.8435555, 0, 1
1.8435624, 0, 0
1.8435681, 0, 1
1.8435752, 0, 0
1.8435810, 0, 1
1.8435881, 0, 0
1.8435939, 0, 1
1.8436007, 0, 0
1.8436064, 0, 1
1.8436135, 0, 0
1.8436193, 0, 1
1.8436262, 0, 0
1.8436319, 0, 1
1.8436390, 0, 0
1.8436449, 0, 1
1.8436519, 0, 0
1.8436576, 0, 1
1.8436644, 0, 0
1.8436702, 0, 1
1.8436772, 0, 0
1.8436830, 0, 1
1.8436901, 0, 0
1.8436959, 0, 1
1.8437029, 0, 0
1.8437086, 0, 1
1.8437156, 0, 0
1.8437214, 0, 1
1.8437284, 0, 0
1.8437342, 0, 1
1.8437412, 0, 0
1.8437470, 0, 1
1.8437539, 0, 0
1.8437597, 0, 1
1.8437666, 0, 0
1.8437724, 0, 1
1.8437793, 0, 0
1.8437850, 0, 1
1.8437920, 0, 0
1.8437977, 0, 1
1.8438050, 0, 0
1.8438108, 0, 1
1.8438177, 0, 0
1.8438235, 0, 1
1.8438305, 0, 0
1.8438362, 0, 1
1.8438432, 0, 0
1.8438490, 0, 1
1.8438560, 0, 0
1.8438617, 0, 1
1.8438689, 0, 0
1.8438746, 0, 1
1.8438816, 0, 0
1.8438873, 0, 1
1.8438945, 0, 0
1.8439003, 0, 1
1.8439073, 0, 0
1.8439130, 0, 1
1.8439200, 0, 0
1.8439257, 0, 1
1.8439329, 0, 0
1.8439386, 0, 1
1.8439456, 0, 0
1.8439513, 0, 1
1.8439586, 0, 0
1.8439644, 0, 1
1.8439713, 0, 0
1.8439771, 0, 1
1.8439839, 0, 0
1.8439897, 0, 1
1.8439967, 0, 0
1.8440025, 0, 1
1.8440096, 0, 0
1.8440153, 0, 1
1.8440224, 0, 0
1.8440282, 0, 1
1.8440352, 0, 0
1.8440410, 0, 1
1.8440479, 0, 0
1.8440537, 0, 1
1.8440608, 0, 0
1.8440666, 0, 1
1.8440735, 0, 0
1.8440793, 0, 1
1.8440863, 0, 0
1.8440921, 0, 1
1.8440990, 0, 0
1.8441047, 0, 1
1.8441118, 0, 0
1.8441176, 0, 1
1.8441247, 0, 0
1.8441305, 0, 1
1.8441373, 0, 0
1.8441430, 0, 1
1.8441501, 0, 0
1.8441559, 0, 1
1.8441629, 0, 0
1.8441686, 0, 1
1.8441757, 0, 0
1.8441815, 0, 1
1.8441886, 0, 0
1.8441944, 0, 1
1.8442013, 0, 0
1.8442070, 0, 1
1.8442142, 0, 0
1.8442200, 0, 1
1.8442271, 0, 0
1.8442328, 0, 1
1.8442397, 0, 0
1.8442455, 0, 1
1.8442526, 0, 0
1.8442583, 0, 1
1.8442653, 0, 0
1.8442710, 0, 1
1.8442782, 0, 0
1.8442840, 0, 1
1.8442909, 0, 0
1.8442967, 0, 1
1.8443036, 0, 0
1.8443094, 0, 1
1.8443165, 0, 0
1.8443222, 0, 1
1.8443292, 0, 0
1.8443349, 0, 1
1.8443421, 0, 0
1.8443479, 0, 1
1.8443548, 0, 0
1.8443605, 0, 1
1.8443676, 0, 0
1.8443735, 0, 1
1.8443805, 0, 0
1.8443863, 0, 1
1.8443931, 0, 0
1.8443989, 0, 1
1.8444059, 0, 0
1.8444116, 0, 1
1.8444185, 0, 0
1.8444242, 0, 1
1.8444314, 0, 0
1.8444372, 0, 1
1.8444443, 0, 0
1.8444501, 0, 1
1.8444570, 0, 0
1.8444627, 0, 1
1.8444698, 0, 0
1.8444755, 0, 1
1.8444826, 0, 0
1.8444883, 0, 1
1.8444955, 0, 0
1.8445012, 0, 1
1.8445085, 0, 0
1.8445143, 0, 1
1.8445212, 0, 0
1.8445269, 0, 1
1.8445339, 0, 0
1.8445396, 0, 1
1.8445466, 0, 0
1.8445523, 0, 1
1.8445594, 0, 0
1.8445652, 0, 1
1.8445724, 0, 0
1.8445783, 0, 1
1.8445851, 0, 0
1.8445909, 0, 1
1.8445980, 0, 0
1.8446038, 0, 1
1.8446107, 0, 0
1.8446164, 0, 1
1.8446235, 0, 0
1.8446293, 0, 1
1.8446365, 0, 0
1.8446423, 0, 1
1.8446491, 0, 0
1.8446548, 0, 1
1.8446619, 0, 0
1.8446677, 0, 1
1.8446746, 0, 0
1.8446804, 0, 1
1.8446876, 0, 0
1.8446933, 0, 1
1.8447004, 0, 0
1.8447062, 0, 1
1.8447131, 0, 0
1.8447187, 0, 1
1.8447261, 0, 0
1.8447319, 0, 1
1.8447389, 0, 0
1.8447446, 0, 1
1.8447516, 0, 0
1.8447573, 0, 1
1.8447644, 0, 0
1.8447701, 0, 1
1.8447771, 0, 0
1.8447828, 0, 1
1.8447900, 0, 0
1.8447958, 0, 1
1.8448028, 0, 0
1.8448086, 0, 1
1.8448156, 0, 0
1.8448213, 0, 1
1.8448284, 0, 0
1.8448341, 0, 1
1.8448408, 0, 0
1.8448466, 0, 1
1.8448538, 0, 0
1.8448595, 0, 1
1.8448664, 0, 0
1.8448721, 0, 1
1.8448791, 0, 0
1.8448848, 0, 1
1.8448920, 0, 0
1.8448979, 0, 1
1.8449047, 0, 0
1.8449105, 0, 1
1.8449175, 0, 0
1.8449233, 0, 1
1.8449302, 0, 0
1.8449359, 0, 1
1.8449430, 0, 0
1.8449488, 0, 1
1.8449558, 0, 0
1.8449616, 0, 1
1.8449685, 0, 0
1.8449743, 0, 1
1.8449814, 0, 0
1.8449872, 0, 1
1.8449940, 0, 0
1.8449998, 0, 1
1.8450070, 0, 0
1.8450128, 0, 1
1.8450198, 0, 0
1.8450255, 0, 1
1.8450323, 0, 0
1.8450380, 0, 1
1.8450451, 0, 0
1.8450508, 0, 1
1.8450578, 0, 0
1.8450636, 0, 1
1.8450707, 0, 0
1.8450765, 0, 1
1.8450836, 0, 0
1.8450894, 0, 1
1.8450962, 0, 0
1.8451020, 0, 1
1.8451090, 0, 0
1.8451148, 0, 1
1.8451218, 0, 0
1.8451276, 0, 1
1.8451347, 0, 0
1.8451404, 0, 1
1.8451474, 0, 0
1.8451531, 0, 1
1.8451601, 0, 0
1.8451658, 0, 1
1.8451731, 0, 0
1.8451788, 0, 1
1.8451857, 0, 0
1.8451914, 0, 1
1.8451984, 0, 0
1.8452041, 0, 1
1.8452112, 0, 0
1.8452169, 0, 1
1.8452240, 0, 0
1.8452297, 0, 1
1.8452370, 0, 0
1.8452428, 0, 1
1.8452497, 0, 0
1.8452554, 0, 1
1.8452625, 0, 0
1.8452682, 0, 1
1.8452753, 0, 0
1.8452810, 0, 1
1.8452881, 0, 0
1.8452938, 0, 1
1.8453010, 0, 0
1.8453068, 0, 1
1.8453136, 0, 0
1.8453194, 0, 1
1.8453265, 0, 0
1.8453323, 0, 1
1.8453393, 0, 0
1.8453450, 0, 1
1.8453519, 0, 0
1.8453577, 0, 1
1.8453647, 0, 0
1.8453704, 0, 1
1.8453775, 0, 0
1.8453832, 0, 1
1.8453904, 0, 0
1.8453963, 0, 1
1.8454031, 0, 0
1.8454089, 0, 1
1.8454158, 0, 0
1.8454216, 0, 1
1.8454287, 0, 0
1.8454345, 0, 1
1.8454414, 0, 0
1.8454471, 0, 1
1.8454541, 0, 0
1.8454598, 0, 1
