Time[s], 通道 0, 通道 1
2.1557361, 1, 0
2.1557444, 0, 0
2.1557445, 0, 1
2.1557455, 0, 0
2.1557456, 1, 0
2.1557463, 0, 0
2.1557524, 0, 1
2.1557534, 1, 1
2.1557883, 0, 1
2.1557891, 0, 0
2.1557908, 0, 1
2.1557917, 0, 0
2.1557934, 0, 1
2.1557944, 0, 0
2.1557960, 0, 1
2.1557970, 0, 0
2.1557986, 0, 1
2.1557996, 0, 0
2.1558013, 0, 1
2.1558022, 0, 0
2.1558024, 1, 0
2.1558039, 1, 1
2.1558049, 1, 0
2.1558050, 0, 0
2.1558065, 0, 1
2.1558075, 0, 0
2.1558077, 1, 0
2.1558091, 1, 1
2.1558101, 1, 0
2.1558102, 0, 0
2.1558243, 0, 1
2.1558253, 0, 0
2.1558319, 0, 1
2.1558329, 0, 0
2.1558330, 1, 0
2.1558346, 1, 1
2.1558355, 1, 0
2.1558357, 0, 0
2.1558372, 0, 1
2.1558382, 0, 0
2.1558398, 0, 1
2.1558408, 0, 0
2.1558424, 0, 1
2.1558434, 0, 0
2.1558451, 0, 1
2.1558460, 0, 0
2.1558462, 1, 0
2.1558477, 1, 1
2.1558487, 1, 0
2.1558503, 1, 1
2.1558513, 1, 0
2.1558521, 0, 0
2.1558609, 0, 1
2.1558619, 0, 0
2.1558636, 0, 1
2.1558645, 0, 0
2.1558662, 0, 1
2.1558672, 0, 0
2.1558688, 0, 1
2.1558698, 0, 0
2.1558714, 0, 1
2.1558724, 0, 0
2.1558741, 0, 1
2.1558750, 0, 0
2.1558767, 0, 1
2.1558777, 0, 0
2.1558778, 1, 0
2.1558793, 1, 1
2.1558803, 1, 0
2.1558819, 1, 1
2.1558829, 1, 0
2.1558837, 0, 0
2.1558933, 0, 1
2.1558942, 0, 0
2.1559029, 0, 1
2.1559038, 0, 0
2.1559054, 0, 1
2.1559064, 0, 0
2.1559081, 0, 1
2.1559090, 0, 0
2.1559107, 0, 1
2.1559117, 0, 0
2.1559133, 0, 1
2.1559143, 0, 0
2.1559159, 0, 1
2.1559169, 0, 0
2.1559186, 0, 1
2.1559195, 0, 0
2.1559212, 0, 1
2.1559222, 0, 0
2.1559223, 1, 0
2.1559230, 0, 0
2.1559341, 0, 1
2.1559350, 0, 0
2.1559437, 0, 1
2.1559447, 0, 0
2.1559463, 0, 1
2.1559473, 0, 0
2.1559489, 0, 1
2.1559499, 0, 0
2.1559516, 0, 1
2.1559526, 0, 0
2.1559542, 0, 1
2.1559552, 0, 0
2.1559568, 0, 1
2.1559578, 0, 0
2.1559594, 0, 1
2.1559604, 0, 0
2.1559621, 0, 1
2.1559631, 1, 0
2.1559639, 0, 0
2.1559751, 0, 1
2.1559761, 0, 0
2.1559848, 0, 1
2.1559857, 0, 0
2.1559874, 0, 1
2.1559884, 0, 0
2.1559885, 1, 0
2.1559900, 1, 1
2.1559910, 1, 0
2.1559911, 0, 0
2.1559926, 0, 1
2.1559936, 0, 0
2.1559937, 1, 0
2.1559953, 1, 1
2.1559962, 1, 0
2.1559964, 0, 0
2.1559979, 0, 1
2.1559989, 0, 0
2.1559990, 1, 0
2.1560005, 1, 1
2.1560015, 1, 0
2.1560016, 0, 0
2.1560031, 0, 1
2.1560041, 0, 0
2.1560042, 1, 0
2.1560049, 0, 0
2.1560162, 0, 1
2.1560172, 0, 0
2.1560258, 0, 1
2.1560267, 0, 0
2.1560268, 1, 0
2.1560284, 1, 1
2.1560294, 1, 0
2.1560295, 0, 0
2.1560310, 0, 1
2.1560320, 0, 0
2.1560336, 0, 1
2.1560346, 0, 0
2.1560363, 0, 1
2.1560372, 0, 0
2.1560374, 1, 0
2.1560389, 1, 1
2.1560399, 1, 0
2.1560400, 0, 0
2.1560415, 0, 1
2.1560425, 0, 0
2.1560441, 0, 1
2.1560451, 0, 0
2.1560452, 1, 0
2.1560459, 0, 0
2.1560558, 1, 0
2.1560566, 1, 1
2.1560576, 1, 0
2.1560584, 0, 0
2.1560592, 0, 1
2.1560602, 1, 1
2.1566090, 0, 1
2.1566098, 0, 0
2.1566115, 0, 1
2.1566124, 0, 0
2.1566141, 0, 1
2.1566151, 0, 0
2.1566167, 0, 1
2.1566177, 0, 0
2.1566193, 0, 1
2.1566203, 0, 0
2.1566220, 0, 1
2.1566229, 0, 0
2.1566231, 1, 0
2.1566246, 1, 1
2.1566256, 1, 0
2.1566258, 0, 0
2.1566272, 0, 1
2.1566282, 0, 0
2.1566298, 0, 1
2.1566308, 0, 0
2.1566382, 0, 1
2.1566392, 0, 0
2.1566393, 1, 0
2.1566400, 0, 0
2.1566456, 1, 0
2.1566465, 1, 1
2.1566474, 1, 0
2.1566476, 0, 0
2.1566491, 0, 1
2.1566501, 0, 0
2.1566517, 0, 1
2.1566527, 0, 0
2.1566543, 0, 1
2.1566553, 0, 0
2.1566570, 0, 1
2.1566579, 0, 0
2.1566596, 0, 1
2.1566606, 0, 0
2.1566608, 1, 0
2.1566622, 1, 1
2.1566632, 1, 0
2.1566634, 0, 0
2.1566648, 0, 1
2.1566658, 0, 0
2.1566660, 1, 0
2.1566743, 0, 0
2.1566744, 0, 1
2.1566754, 0, 0
2.1566756, 1, 0
2.1566763, 0, 0
2.1566824, 0, 1
2.1566834, 1, 1
2.1567185, 0, 1
2.1567193, 0, 0
2.1567210, 0, 1
2.1567219, 0, 0
2.1567236, 0, 1
2.1567246, 0, 0
2.1567262, 0, 1
2.1567272, 0, 0
2.1567288, 0, 1
2.1567298, 0, 0
2.1567315, 0, 1
2.1567324, 0, 0
2.1567326, 1, 0
2.1567341, 1, 1
2.1567351, 1, 0
2.1567353, 0, 0
2.1567367, 0, 1
2.1567377, 0, 0
2.1567379, 1, 0
2.1567393, 1, 1
2.1567403, 1, 0
2.1567404, 0, 0
2.1567546, 0, 1
2.1567555, 0, 0
2.1567621, 0, 1
2.1567631, 0, 0
2.1567632, 1, 0
2.1567648, 1, 1
2.1567658, 0, 0
2.1567674, 0, 1
2.1567684, 0, 0
2.1567700, 0, 1
2.1567710, 0, 0
2.1567726, 0, 1
2.1567736, 0, 0
2.1567753, 0, 1
2.1567763, 0, 0
2.1567764, 1, 0
2.1567779, 1, 1
2.1567789, 1, 0
2.1567805, 1, 1
2.1567815, 1, 0
2.1567823, 0, 0
2.1567911, 0, 1
2.1567921, 0, 0
2.1567938, 0, 1
2.1567948, 0, 0
2.1567964, 0, 1
2.1567974, 0, 0
2.1567990, 0, 1
2.1568000, 0, 0
2.1568016, 0, 1
2.1568026, 0, 0
2.1568043, 0, 1
2.1568053, 0, 0
2.1568069, 0, 1
2.1568079, 0, 0
2.1568080, 1, 0
2.1568095, 1, 1
2.1568105, 1, 0
2.1568121, 1, 1
2.1568131, 1, 0
2.1568139, 0, 0
2.1568235, 0, 1
2.1568244, 0, 0
2.1568331, 0, 1
2.1568341, 0, 0
2.1568357, 0, 1
2.1568367, 0, 0
2.1568383, 0, 1
2.1568393, 0, 0
2.1568410, 0, 1
2.1568419, 0, 0
2.1568436, 0, 1
2.1568446, 0, 0
2.1568462, 0, 1
2.1568472, 0, 0
2.1568488, 0, 1
2.1568498, 0, 0
2.1568515, 0, 1
2.1568524, 0, 0
2.1568525, 1, 0
2.1568533, 0, 0
2.1568643, 0, 1
2.1568653, 0, 0
2.1568740, 0, 1
2.1568749, 0, 0
2.1568766, 0, 1
2.1568776, 0, 0
2.1568792, 0, 1
2.1568802, 0, 0
2.1568818, 0, 1
2.1568828, 0, 0
2.1568845, 0, 1
2.1568854, 0, 0
2.1568871, 0, 1
2.1568881, 0, 0
2.1568897, 0, 1
2.1568907, 0, 0
2.1568923, 0, 1
2.1568933, 0, 0
2.1568935, 1, 0
2.1568941, 0, 0
2.1569054, 0, 1
2.1569064, 0, 0
2.1569151, 0, 1
2.1569160, 0, 0
2.1569177, 0, 1
2.1569186, 0, 0
2.1569187, 1, 0
2.1569203, 1, 1
2.1569213, 0, 0
2.1569229, 0, 1
2.1569239, 0, 0
2.1569240, 1, 0
2.1569255, 1, 1
2.1569265, 1, 0
2.1569282, 1, 1
2.1569291, 1, 0
2.1569308, 1, 1
2.1569318, 1, 0
2.1569319, 0, 0
2.1569334, 0, 1
2.1569344, 0, 0
2.1569345, 1, 0
2.1569352, 0, 0
2.1569465, 0, 1
2.1569474, 0, 0
2.1569561, 0, 1
2.1569571, 0, 0
2.1569587, 0, 1
2.1569597, 0, 0
2.1569613, 0, 1
2.1569623, 0, 0
2.1569640, 0, 1
2.1569649, 0, 0
2.1569666, 0, 1
2.1569676, 0, 0
2.1569692, 0, 1
2.1569702, 0, 0
2.1569718, 0, 1
2.1569728, 0, 0
2.1569745, 0, 1
2.1569754, 0, 0
2.1569756, 1, 0
2.1569763, 0, 0
2.1569861, 1, 0
2.1569869, 1, 1
2.1569879, 1, 0
2.1569881, 0, 0
2.1569895, 0, 1
2.1569905, 1, 1
2.1575393, 0, 1
2.1575401, 0, 0
2.1575417, 0, 1
2.1575427, 0, 0
2.1575444, 0, 1
2.1575453, 0, 0
2.1575470, 0, 1
2.1575480, 0, 0
2.1575496, 0, 1
2.1575506, 0, 0
2.1575522, 0, 1
2.1575532, 0, 0
2.1575534, 1, 0
2.1575549, 1, 1
2.1575558, 1, 0
2.1575560, 0, 0
2.1575575, 0, 1
2.1575585, 0, 0
2.1575601, 0, 1
2.1575611, 0, 0
2.1575685, 0, 1
2.1575695, 0, 0
2.1575696, 1, 0
2.1575703, 0, 0
2.1575759, 1, 0
2.1575767, 1, 1
2.1575777, 1, 0
2.1575779, 0, 0
2.1575794, 0, 1
2.1575803, 0, 0
2.1575820, 0, 1
2.1575830, 0, 0
2.1575846, 0, 1
2.1575856, 0, 0
2.1575872, 0, 1
2.1575882, 0, 0
2.1575899, 0, 1
2.1575908, 0, 0
2.1575910, 1, 0
2.1575925, 1, 1
2.1575935, 1, 0
2.1575936, 0, 0
2.1575951, 0, 1
2.1575961, 0, 0
2.1575963, 1, 0
2.1576046, 0, 0
2.1576047, 0, 1
2.1576057, 0, 0
2.1576058, 1, 0
2.1576065, 0, 0
2.1576127, 0, 1
2.1576137, 1, 1
