Time[s], 通道 0, 通道 1, 通道 2
0.0004711, 1, 1, 1
0.0004712, 1, 1, 0
0.0004725, 1, 0, 0
0.0004738, 1, 1, 1
0.0004751, 1, 0, 1
0.0004764, 0, 1, 0
0.0004777, 0, 0, 0
0.0004790, 0, 1, 0
0.0004791, 0, 1, 1
0.0004803, 0, 0, 1
0.0004817, 0, 1, 0
0.0004830, 0, 0, 0
0.0004843, 0, 1, 1
0.0004856, 0, 0, 1
0.0004869, 0, 1, 0
0.0004882, 0, 0, 0
0.0004895, 0, 1, 0
0.0004896, 0, 1, 1
0.0004909, 0, 0, 1
0.0004922, 0, 1, 0
0.0004935, 0, 0, 0
0.0004948, 0, 1, 1
0.0004961, 0, 0, 1
0.0004974, 0, 1, 0
0.0004987, 0, 0, 0
0.0005000, 0, 1, 0
0.0005001, 0, 1, 1
0.0005014, 0, 0, 1
0.0005027, 0, 1, 0
0.0005040, 0, 0, 0
0.0005053, 0, 1, 1
0.0005066, 0, 0, 1
0.0005079, 0, 1, 1
0.0005080, 0, 1, 0
0.0005092, 0, 0, 0
0.0005106, 0, 1, 1
0.0005119, 0, 0, 1
0.0005132, 0, 1, 0
0.0005145, 0, 0, 0
0.0005158, 0, 1, 1
0.0005171, 0, 0, 1
0.0005184, 0, 1, 1
0.0005185, 1, 1, 0
0.0005198, 1, 0, 0
0.0005211, 1, 1, 1
0.0005224, 1, 0, 1
0.0005237, 1, 1, 0
0.0005250, 1, 0, 0
0.0005263, 1, 1, 1
0.0005276, 1, 0, 1
0.0005289, 1, 1, 1
0.0005290, 1, 1, 0
0.0005303, 1, 0, 0
0.0005316, 1, 1, 1
0.0005329, 1, 0, 1
0.0005342, 1, 1, 0
0.0005355, 1, 0, 0
0.0005368, 1, 1, 0
0.0005369, 1, 1, 1
0.0005381, 1, 0, 1
0.0005395, 1, 1, 0
0.0005408, 1, 0, 0
0.0005421, 1, 1, 1
0.0005434, 1, 0, 1
0.0005447, 1, 1, 0
0.0005460, 1, 0, 0
0.0005473, 1, 1, 0
0.0005474, 1, 1, 1
0.0005487, 1, 0, 1
0.0005500, 1, 1, 0
0.0005513, 1, 0, 0
0.0005526, 1, 1, 1
0.0005539, 1, 0, 1
0.0005552, 1, 1, 0
0.0005565, 1, 0, 0
0.0005578, 1, 1, 0
0.0005579, 1, 1, 1
0.0005592, 1, 0, 1
0.0005605, 0, 1, 0
0.0005618, 0, 0, 0
0.0005631, 0, 1, 1
0.0005644, 0, 0, 1
0.0005657, 0, 1, 0
0.0005670, 0, 0, 0
0.0005684, 0, 1, 1
0.0005697, 0, 0, 1
0.0005710, 0, 1, 0
0.0005723, 0, 0, 0
0.0005736, 0, 1, 1
0.0005749, 0, 0, 1
0.0005762, 0, 1, 1
0.0005763, 0, 1, 0
0.0005775, 0, 0, 0
0.0005789, 0, 1, 1
0.0005802, 0, 0, 1
0.0005815, 0, 1, 0
0.0005828, 0, 0, 0
0.0005841, 0, 1, 1
0.0005854, 0, 0, 1
0.0005867, 0, 1, 1
0.0005868, 0, 1, 0
0.0005881, 0, 0, 0
0.0005894, 0, 1, 1
0.0005907, 0, 0, 1
0.0005920, 0, 1, 0
0.0005933, 0, 0, 0
0.0005946, 0, 1, 1
0.0005959, 0, 0, 1
0.0005973, 0, 1, 0
0.0005986, 0, 0, 0
0.0005999, 0, 1, 1
0.0006012, 0, 0, 1
0.0006025, 1, 1, 0
0.0006038, 1, 0, 0
0.0006051, 1, 1, 0
0.0006052, 1, 1, 1
0.0006064, 1, 0, 1
0.0006078, 1, 1, 0
0.0006091, 1, 0, 0
0.0006104, 1, 1, 1
0.0006117, 1, 0, 1
0.0006130, 1, 1, 0
0.0006143, 1, 0, 0
0.0006156, 1, 1, 0
0.0006157, 1, 1, 1
0.0006170, 1, 0, 1
0.0006183, 1, 1, 0
0.0006196, 1, 0, 0
0.0006209, 1, 1, 1
0.0006222, 1, 0, 1
0.0006235, 1, 1, 0
0.0006248, 1, 0, 0
0.0006262, 1, 1, 1
0.0006275, 1, 0, 1
0.0006288, 1, 1, 0
0.0006301, 1, 0, 0
0.0006314, 1, 1, 1
0.0006327, 1, 0, 1
0.0006340, 1, 1, 1
0.0006341, 1, 1, 0
0.0006353, 1, 0, 0
0.0006367, 1, 1, 1
0.0006380, 1, 0, 1
0.0006393, 1, 1, 0
0.0006406, 1, 0, 0
0.0006419, 1, 1, 1
0.0006432, 1, 0, 1
0.0006445, 1, 1, 1
0.0006446, 0, 1, 0
0.0006459, 0, 0, 0
0.0006472, 0, 1, 1
0.0006485, 0, 0, 1
0.0006498, 0, 1, 0
0.0006511, 0, 0, 0
0.0006524, 0, 1, 0
0.0006525, 0, 1, 1
0.0006537, 0, 0, 1
0.0006551, 0, 1, 0
0.0006564, 0, 0, 0
0.0006577, 0, 1, 1
0.0006590, 0, 0, 1
0.0006603, 0, 1, 0
0.0006616, 0, 0, 0
0.0006629, 0, 1, 0
0.0006630, 0, 1, 1
0.0006643, 0, 0, 1
0.0006656, 0, 1, 0
0.0006669, 0, 0, 0
0.0006682, 0, 1, 1
0.0006695, 0, 0, 1
0.0006708, 0, 1, 0
0.0006721, 0, 0, 0
0.0006734, 0, 1, 0
0.0006735, 0, 1, 1
0.0006748, 0, 0, 1
0.0006761, 0, 1, 0
0.0006774, 0, 0, 0
0.0006787, 0, 1, 1
0.0006800, 0, 0, 1
0.0006813, 0, 1, 1
0.0006814, 0, 1, 0
0.0006826, 0, 0, 0
0.0006840, 0, 1, 1
0.0006853, 0, 0, 1
0.0006866, 1, 1, 0
0.0006879, 1, 0, 0
0.0006892, 1, 1, 1
0.0006905, 1, 0, 1
0.0006918, 1, 1, 1
0.0006919, 1, 1, 0
0.0006932, 1, 0, 0
0.0006945, 1, 1, 1
0.0006958, 1, 0, 1
0.0006971, 1, 1, 0
0.0006984, 1, 0, 0
0.0006997, 1, 1, 0
0.0006998, 1, 1, 1
0.0007010, 1, 0, 1
0.0007024, 1, 1, 0
0.0007037, 1, 0, 0
0.0007050, 1, 1, 1
0.0007063, 1, 0, 1
0.0007076, 1, 1, 0
0.0007089, 1, 0, 0
0.0007102, 1, 1, 0
0.0007103, 1, 1, 1
0.0007116, 1, 0, 1
0.0007129, 1, 1, 0
0.0007142, 1, 0, 0
0.0007155, 1, 1, 1
0.0007168, 1, 0, 1
0.0007181, 1, 1, 0
0.0007194, 1, 0, 0
0.0007207, 1, 1, 0
0.0007208, 1, 1, 1
0.0007221, 1, 0, 1
0.0007234, 1, 1, 0
0.0007247, 1, 0, 0
0.0007260, 1, 1, 1
0.0007273, 1, 0, 1
0.0007286, 1, 1, 1
0.0007287, 0, 1, 0
0.0007299, 0, 0, 0
0.0007313, 0, 1, 1
0.0007326, 0, 0, 1
0.0007339, 0, 1, 0
0.0007352, 0, 0, 0
0.0007365, 0, 1, 1
0.0007378, 0, 0, 1
0.0007391, 0, 1, 1
0.0007392, 0, 1, 0
0.0007405, 0, 0, 0
0.0007418, 0, 1, 1
0.0007431, 0, 0, 1
0.0007444, 0, 1, 0
0.0007457, 0, 0, 0
0.0007470, 0, 1, 1
0.0007483, 0, 0, 1
0.0007497, 0, 1, 0
0.0007510, 0, 0, 0
0.0007523, 0, 1, 1
0.0007536, 0, 0, 1
0.0007549, 0, 1, 0
0.0007562, 0, 0, 0
0.0007575, 0, 1, 0
0.0007576, 0, 1, 1
0.0007588, 0, 0, 1
0.0007602, 0, 1, 0
0.0007615, 0, 0, 0
0.0007628, 0, 1, 1
0.0007641, 0, 0, 1
0.0007654, 0, 1, 0
0.0007667, 0, 0, 0
0.0007680, 0, 1, 0
0.0007681, 0, 1, 1
0.0007694, 0, 0, 1
0.0007707, 1, 1, 0
0.0007720, 1, 0, 0
0.0007733, 1, 1, 1
0.0007746, 1, 0, 1
0.0007759, 1, 1, 1
0.0007760, 1, 1, 0
0.0007772, 1, 0, 0
0.0007786, 1, 1, 1
0.0007799, 1, 0, 1
0.0007812, 1, 1, 0
0.0007825, 1, 0, 0
0.0007838, 1, 1, 1
0.0007851, 1, 0, 1
0.0007864, 1, 1, 1
0.0007865, 1, 1, 0
0.0007878, 1, 0, 0
0.0007891, 1, 1, 1
0.0007904, 1, 0, 1
0.0007917, 1, 1, 0
0.0007930, 1, 0, 0
0.0007943, 1, 1, 1
0.0007956, 1, 0, 1
0.0007970, 1, 1, 0
0.0007983, 1, 0, 0
0.0007996, 1, 1, 1
0.0008009, 1, 0, 1
0.0008022, 1, 1, 0
0.0008035, 1, 0, 0
0.0008048, 1, 1, 0
0.0008049, 1, 1, 1
0.0008061, 1, 0, 1
0.0008075, 1, 1, 0
0.0008088, 1, 0, 0
0.0008101, 1, 1, 1
0.0008114, 1, 0, 1
0.0008127, 0, 1, 0
0.0008140, 0, 0, 0
0.0008153, 0, 1, 0
0.0008154, 0, 1, 1
0.0008167, 0, 0, 1
0.0008180, 0, 1, 0
0.0008193, 0, 0, 0
0.0008206, 0, 1, 1
0.0008219, 0, 0, 1
0.0008232, 0, 1, 1
0.0008233, 0, 1, 0
0.0008245, 0, 0, 0
0.0008259, 0, 1, 1
0.0008272, 0, 0, 1
0.0008285, 0, 1, 0
0.0008298, 0, 0, 0
0.0008311, 0, 1, 1
0.0008324, 0, 0, 1
0.0008337, 0, 1, 1
0.0008338, 0, 1, 0
0.0008351, 0, 0, 0
0.0008364, 0, 1, 1
0.0008377, 0, 0, 1
0.0008390, 0, 1, 0
0.0008403, 0, 0, 0
0.0008416, 0, 1, 1
0.0008429, 0, 0, 1
0.0008443, 0, 1, 0
0.0008456, 0, 0, 0
0.0008469, 0, 1, 1
0.0008482, 0, 0, 1
0.0008495, 0, 1, 0
0.0008508, 0, 0, 0
0.0008521, 0, 1, 0
0.0008522, 0, 1, 1
0.0008535, 0, 0, 1
0.0008548, 1, 1, 0
0.0008561, 1, 0, 0
0.0008574, 1, 1, 1
0.0008587, 1, 0, 1
0.0008600, 1, 1, 0
0.0008613, 1, 0, 0
0.0008626, 1, 1, 0
0.0008627, 1, 1, 1
0.0008640, 1, 0, 1
0.0008653, 1, 1, 0
0.0008666, 1, 0, 0
0.0008679, 1, 1, 1
0.0008692, 1, 0, 1
0.0008705, 1, 1, 1
0.0008706, 1, 1, 0
0.0008718, 1, 0, 0
0.0008732, 1, 1, 1
0.0008745, 1, 0, 1
0.0008758, 1, 1, 0
0.0008771, 1, 0, 0
0.0008784, 1, 1, 1
0.0008797, 1, 0, 1
0.0008810, 1, 1, 1
0.0008811, 1, 1, 0
0.0008824, 1, 0, 0
0.0008837, 1, 1, 1
0.0008850, 1, 0, 1
0.0008863, 1, 1, 0
0.0008876, 1, 0, 0
0.0008889, 1, 1, 1
0.0008902, 1, 0, 1
0.0008916, 1, 1, 0
0.0008929, 1, 0, 0
0.0008942, 1, 1, 1
0.0008955, 1, 0, 1
0.0008968, 0, 1, 0
0.0008981, 0, 0, 0
0.0008994, 0, 1, 0
0.0008995, 0, 1, 1
0.0009007, 0, 0, 1
0.0009021, 0, 1, 0
0.0009034, 0, 0, 0
0.0009047, 0, 1, 1
0.0009060, 0, 0, 1
0.0009073, 0, 1, 0
0.0009086, 0, 0, 0
0.0009099, 0, 1, 0
0.0009100, 0, 1, 1
0.0009113, 0, 0, 1
0.0009126, 0, 1, 0
0.0009139, 0, 0, 0
0.0009152, 0, 1, 1
0.0009165, 0, 0, 1
0.0009178, 0, 1, 0
0.0009191, 0, 0, 0
0.0009205, 0, 1, 1
0.0009218, 0, 0, 1
0.0009231, 0, 1, 0
0.0009244, 0, 0, 0
0.0009257, 0, 1, 1
0.0009270, 0, 0, 1
0.0009283, 0, 1, 1
0.0009284, 0, 1, 0
0.0009296, 0, 0, 0
0.0009310, 0, 1, 1
0.0009323, 0, 0, 1
0.0009336, 0, 1, 0
0.0009349, 0, 0, 0
0.0009362, 0, 1, 1
0.0009375, 0, 0, 1
0.0009388, 0, 1, 1
0.0009389, 1, 1, 0
0.0009402, 1, 0, 0
0.0009415, 1, 1, 1
0.0009428, 1, 0, 1
0.0009441, 1, 1, 0
0.0009454, 1, 0, 0
0.0009467, 1, 1, 0
0.0009468, 1, 1, 1
0.0009480, 1, 0, 1
0.0009494, 1, 1, 0
0.0009507, 1, 0, 0
0.0009520, 1, 1, 1
0.0009533, 1, 0, 1
0.0009546, 1, 1, 0
0.0009559, 1, 0, 0
0.0009572, 1, 1, 0
0.0009573, 1, 1, 1
0.0009586, 1, 0, 1
0.0009599, 1, 1, 0
0.0009612, 1, 0, 0
0.0009625, 1, 1, 1
0.0009638, 1, 0, 1
0.0009651, 1, 1, 0
0.0009664, 1, 0, 0
0.0009677, 1, 1, 0
0.0009678, 1, 1, 1
0.0009691, 1, 0, 1
0.0009704, 1, 1, 0
0.0009717, 1, 0, 0
0.0009730, 1, 1, 1
0.0009743, 1, 0, 1
0.0009756, 1, 1, 1
0.0009757, 1, 1, 0
0.0009769, 1, 0, 0
0.0009783, 1, 1, 1
0.0009796, 1, 0, 1
0.0009809, 0, 1, 0
0.0009822, 0, 0, 0
0.0009835, 0, 1, 1
0.0009848, 0, 0, 1
0.0009861, 0, 1, 1
0.0009862, 0, 1, 0
0.0009875, 0, 0, 0
0.0009888, 0, 1, 1
0.0009901, 0, 0, 1
0.0009914, 0, 1, 0
0.0009927, 0, 0, 0
0.0009940, 0, 1, 1
0.0009953, 0, 0, 1
0.0009967, 0, 1, 0
0.0009980, 0, 0, 0
0.0009993, 0, 1, 1
0.0010006, 0, 0, 1
0.0010019, 0, 1, 0
0.0010032, 0, 0, 0
0.0010045, 0, 1, 0
0.0010046, 0, 1, 1
0.0010058, 0, 0, 1
0.0010072, 0, 1, 0
0.0010085, 0, 0, 0
0.0010098, 0, 1, 1
0.0010111, 0, 0, 1
0.0010124, 0, 1, 0
0.0010137, 0, 0, 0
0.0010150, 0, 1, 0
0.0010151, 0, 1, 1
0.0010164, 0, 0, 1
0.0010177, 0, 1, 0
0.0010190, 0, 0, 0
0.0010203, 0, 1, 1
0.0010216, 0, 0, 1
0.0010229, 0, 1, 1
0.0010230, 1, 1, 0
0.0010242, 1, 0, 0
0.0010256, 1, 1, 1
0.0010269, 1, 0, 1
0.0010282, 1, 1, 0
0.0010295, 1, 0, 0
0.0010308, 1, 1, 1
0.0010321, 1, 0, 1
0.0010334, 1, 1, 1
0.0010335, 1, 1, 0
0.0010348, 1, 0, 0
0.0010361, 1, 1, 1
0.0010374, 1, 0, 1
0.0010387, 1, 1, 0
0.0010400, 1, 0, 0
0.0010413, 1, 1, 1
0.0010426, 1, 0, 1
0.0010440, 1, 1, 0
0.0010453, 1, 0, 0
0.0010466, 1, 1, 1
0.0010479, 1, 0, 1
0.0010492, 1, 1, 0
0.0010505, 1, 0, 0
0.0010518, 1, 1, 0
0.0010519, 1, 1, 1
0.0010531, 1, 0, 1
0.0010545, 1, 1, 0
0.0010558, 1, 0, 0
0.0010571, 1, 1, 1
0.0010584, 1, 0, 1
0.0010597, 1, 1, 0
0.0010610, 1, 0, 0
0.0010623, 1, 1, 0
0.0010624, 1, 1, 1
0.0010637, 1, 0, 1
0.0010650, 0, 1, 0
0.0010663, 0, 0, 0
0.0010676, 0, 1, 1
0.0010689, 0, 0, 1
0.0010702, 0, 1, 1
0.0010703, 0, 1, 0
0.0010715, 0, 0, 0
0.0010729, 0, 1, 1
0.0010742, 0, 0, 1
0.0010755, 0, 1, 0
0.0010768, 0, 0, 0
0.0010781, 0, 1, 1
0.0010794, 0, 0, 1
0.0010807, 0, 1, 1
0.0010808, 0, 1, 0
0.0010821, 0, 0, 0
0.0010834, 0, 1, 1
0.0010847, 0, 0, 1
0.0010860, 0, 1, 0
0.0010873, 0, 0, 0
0.0010886, 0, 1, 1
0.0010899, 0, 0, 1
0.0010912, 0, 1, 1
0.0010913, 0, 1, 0
0.0010926, 0, 0, 0
0.0010939, 0, 1, 1
0.0010952, 0, 0, 1
