Time[s], 通道 0, 通道 1
4.3273211, 0, 0
4.3273227, 0, 1
4.3273237, 0, 0
4.3273238, 1, 0
4.3273245, 0, 0
4.3273356, 0, 1
4.3273366, 0, 0
4.3273452, 0, 1
4.3273461, 0, 0
4.3273478, 0, 1
4.3273488, 0, 0
4.3273504, 0, 1
4.3273514, 0, 0
4.3273530, 0, 1
4.3273540, 0, 0
4.3273557, 0, 1
4.3273566, 0, 0
4.3273583, 0, 1
4.3273593, 0, 0
4.3273609, 0, 1
4.3273619, 0, 0
4.3273635, 0, 1
4.3273645, 0, 0
4.3273646, 1, 0
4.3273653, 0, 0
4.3273766, 0, 1
4.3273776, 0, 0
4.3273863, 0, 1
4.3273872, 0, 0
4.3273889, 0, 1
4.3273898, 0, 0
4.3273915, 0, 1
4.3273925, 0, 0
4.3273926, 1, 0
4.3273941, 1, 1
4.3273951, 1, 0
4.3273952, 0, 0
4.3273967, 0, 1
4.3273977, 0, 0
4.3273978, 1, 0
4.3273994, 1, 1
4.3274003, 1, 0
4.3274020, 1, 1
4.3274030, 0, 0
4.3274046, 0, 1
4.3274056, 0, 0
4.3274057, 1, 0
4.3274064, 0, 0
4.3274177, 0, 1
4.3274186, 0, 0
4.3274273, 0, 1
4.3274283, 0, 0
4.3274299, 0, 1
4.3274309, 0, 0
4.3274325, 0, 1
4.3274335, 0, 0
4.3274352, 0, 1
4.3274361, 0, 0
4.3274378, 0, 1
4.3274388, 0, 0
4.3274404, 0, 1
4.3274414, 0, 0
4.3274430, 0, 1
4.3274440, 0, 0
4.3274441, 1, 0
4.3274457, 1, 1
4.3274466, 1, 0
4.3274475, 0, 0
4.3274573, 1, 0
4.3274581, 1, 1
4.3274591, 1, 0
4.3274593, 0, 0
4.3274607, 0, 1
4.3274617, 1, 1
4.3280092, 0, 1
4.3280100, 0, 0
4.3280117, 0, 1
4.3280127, 0, 0
4.3280143, 0, 1
4.3280153, 0, 0
4.3280169, 0, 1
4.3280179, 0, 0
4.3280196, 0, 1
4.3280205, 0, 0
4.3280222, 0, 1
4.3280232, 0, 0
4.3280234, 1, 0
4.3280248, 1, 1
4.3280258, 1, 0
4.3280260, 0, 0
4.3280274, 0, 1
4.3280284, 0, 0
4.3280301, 0, 1
4.3280310, 0, 0
4.3280384, 0, 1
4.3280394, 0, 0
4.3280395, 1, 0
4.3280402, 0, 0
4.3280459, 1, 0
4.3280467, 1, 1
4.3280477, 1, 0
4.3280478, 0, 0
4.3280493, 0, 1
4.3280503, 0, 0
4.3280519, 0, 1
4.3280529, 0, 0
4.3280546, 0, 1
4.3280555, 0, 0
4.3280572, 0, 1
4.3280582, 0, 0
4.3280598, 0, 1
4.3280608, 0, 0
4.3280610, 1, 0
4.3280624, 1, 1
4.3280634, 1, 0
4.3280636, 0, 0
4.3280651, 0, 1
4.3280660, 0, 0
4.3280662, 1, 0
4.3280745, 0, 0
4.3280747, 0, 1
4.3280757, 1, 0
4.3280765, 0, 0
4.3280826, 0, 1
4.3280836, 1, 1
4.3281187, 0, 1
4.3281195, 0, 0
4.3281212, 0, 1
4.3281222, 0, 0
4.3281238, 0, 1
4.3281248, 0, 0
4.3281264, 0, 1
4.3281274, 0, 0
4.3281291, 0, 1
4.3281300, 0, 0
4.3281317, 0, 1
4.3281327, 0, 0
4.3281329, 1, 0
4.3281343, 1, 1
4.3281353, 1, 0
4.3281355, 0, 0
4.3281369, 0, 1
4.3281379, 0, 0
4.3281381, 1, 0
4.3281396, 1, 1
4.3281405, 1, 0
4.3281406, 0, 0
4.3281547, 0, 1
4.3281557, 0, 0
4.3281624, 0, 1
4.3281633, 0, 0
4.3281635, 1, 0
4.3281650, 1, 1
4.3281660, 1, 0
4.3281661, 0, 0
4.3281676, 0, 1
4.3281686, 0, 0
4.3281702, 0, 1
4.3281712, 0, 0
4.3281729, 0, 1
4.3281738, 0, 0
4.3281755, 0, 1
4.3281765, 0, 0
4.3281766, 1, 0
4.3281781, 1, 1
4.3281791, 1, 0
4.3281807, 1, 1
4.3281817, 1, 0
4.3281825, 0, 0
4.3281914, 0, 1
4.3281923, 0, 0
4.3281940, 0, 1
4.3281950, 0, 0
4.3281966, 0, 1
4.3281976, 0, 0
4.3281992, 0, 1
4.3282002, 0, 0
4.3282019, 0, 1
4.3282028, 0, 0
4.3282045, 0, 1
4.3282055, 0, 0
4.3282071, 0, 1
4.3282081, 0, 0
4.3282082, 1, 0
4.3282097, 1, 1
4.3282107, 1, 0
4.3282124, 1, 1
4.3282133, 1, 0
4.3282142, 0, 0
4.3282237, 0, 1
4.3282247, 0, 0
4.3282333, 0, 1
4.3282342, 0, 0
4.3282359, 0, 1
4.3282368, 0, 0
4.3282385, 0, 1
4.3282395, 0, 0
4.3282411, 0, 1
4.3282421, 0, 0
4.3282437, 0, 1
4.3282447, 0, 0
4.3282464, 0, 1
4.3282473, 0, 0
4.3282490, 0, 1
4.3282500, 0, 0
4.3282516, 0, 1
4.3282526, 0, 0
4.3282527, 1, 0
4.3282534, 0, 0
4.3282645, 0, 1
4.3282655, 0, 0
4.3282741, 0, 1
4.3282751, 0, 0
4.3282767, 0, 1
4.3282777, 0, 0
4.3282794, 0, 1
4.3282804, 0, 0
4.3282820, 0, 1
4.3282830, 0, 0
4.3282846, 0, 1
4.3282856, 0, 0
4.3282872, 0, 1
4.3282882, 0, 0
4.3282899, 0, 1
4.3282909, 0, 0
4.3282925, 0, 1
4.3282935, 0, 0
4.3282936, 1, 0
4.3282943, 0, 0
4.3283056, 0, 1
4.3283065, 0, 0
4.3283152, 0, 1
4.3283162, 0, 0
4.3283178, 0, 1
4.3283188, 0, 0
4.3283189, 1, 0
4.3283204, 1, 1
4.3283214, 1, 0
4.3283231, 1, 1
4.3283240, 1, 0
4.3283257, 1, 1
4.3283267, 1, 0
4.3283268, 0, 0
4.3283283, 0, 1
4.3283293, 0, 0
4.3283294, 1, 0
4.3283309, 1, 1
4.3283319, 1, 0
4.3283320, 0, 0
4.3283336, 0, 1
4.3283345, 0, 0
4.3283347, 1, 0
4.3283354, 0, 0
4.3283466, 0, 1
4.3283476, 0, 0
4.3283562, 0, 1
4.3283572, 0, 0
4.3283588, 0, 1
4.3283598, 0, 0
4.3283614, 0, 1
4.3283624, 0, 0
4.3283641, 0, 1
4.3283650, 0, 0
4.3283667, 0, 1
4.3283677, 0, 0
4.3283678, 1, 0
4.3283693, 1, 1
4.3283703, 1, 0
4.3283719, 1, 1
4.3283729, 1, 0
4.3283730, 0, 0
4.3283746, 0, 1
4.3283755, 0, 0
4.3283757, 1, 0
4.3283764, 0, 0
4.3283862, 1, 0
4.3283870, 1, 1
4.3283880, 1, 0
4.3283882, 0, 0
4.3283896, 0, 1
4.3283906, 1, 1
4.3289444, 0, 1
4.3289452, 0, 0
4.3289468, 0, 1
4.3289478, 0, 0
4.3289494, 0, 1
4.3289504, 0, 0
4.3289521, 0, 1
4.3289531, 0, 0
4.3289547, 0, 1
4.3289557, 0, 0
4.3289573, 0, 1
4.3289583, 0, 0
4.3289585, 1, 0
4.3289599, 1, 1
4.3289609, 1, 0
4.3289611, 0, 0
4.3289626, 0, 1
4.3289636, 0, 0
4.3289652, 0, 1
4.3289662, 0, 0
4.3289736, 0, 1
4.3289745, 0, 0
4.3289746, 1, 0
4.3289753, 0, 0
4.3289809, 1, 0
4.3289818, 1, 1
4.3289827, 1, 0
4.3289829, 0, 0
4.3289844, 0, 1
4.3289854, 0, 0
4.3289870, 0, 1
4.3289880, 0, 0
4.3289896, 0, 1
4.3289906, 0, 0
4.3289923, 0, 1
4.3289932, 0, 0
4.3289949, 0, 1
4.3289959, 0, 0
4.3289961, 1, 0
4.3289975, 1, 1
4.3289985, 1, 0
4.3289987, 0, 0
4.3290001, 0, 1
4.3290011, 0, 0
4.3290013, 1, 0
4.3290096, 0, 0
4.3290097, 0, 1
4.3290107, 0, 0
4.3290108, 1, 0
4.3290115, 0, 0
4.3290176, 0, 1
4.3290186, 1, 1
