Time[s], 通道 0, 通道 1
13.9193070, 0, 1
13.9193080, 0, 0
13.9193081, 1, 0
13.9193088, 0, 0
13.9193152, 0, 1
13.9193162, 0, 0
13.9193179, 0, 1
13.9193189, 0, 0
13.9193205, 0, 1
13.9193215, 0, 0
13.9193217, 1, 0
13.9193231, 1, 1
13.9193241, 1, 0
13.9193243, 0, 0
13.9193257, 0, 1
13.9193267, 0, 0
13.9193284, 0, 1
13.9193294, 0, 0
13.9193296, 1, 0
13.9193310, 1, 1
13.9193320, 1, 0
13.9193322, 0, 0
13.9193336, 0, 1
13.9193346, 0, 0
13.9193433, 0, 1
13.9193442, 0, 0
13.9193443, 1, 0
13.9193450, 0, 0
13.9193515, 0, 1
13.9193525, 0, 0
13.9193541, 0, 1
13.9193551, 0, 0
13.9193553, 1, 0
13.9193567, 1, 1
13.9193577, 1, 0
13.9193594, 1, 1
13.9193604, 1, 0
13.9193605, 0, 0
13.9193620, 0, 1
13.9193630, 0, 0
13.9193646, 0, 1
13.9193656, 0, 0
13.9193658, 1, 0
13.9193672, 1, 1
13.9193682, 1, 0
13.9193684, 0, 0
13.9193699, 0, 1
13.9193709, 0, 0
13.9193795, 0, 1
13.9193805, 0, 0
13.9193806, 1, 0
13.9193813, 0, 0
13.9193874, 0, 1
13.9193884, 1, 1
13.9213978, 0, 1
13.9213986, 0, 0
13.9214003, 0, 1
13.9214013, 0, 0
13.9214029, 0, 1
13.9214039, 0, 0
13.9214055, 0, 1
13.9214065, 0, 0
13.9214082, 0, 1
13.9214091, 0, 0
13.9214108, 0, 1
13.9214118, 0, 0
13.9214120, 1, 0
13.9214134, 1, 1
13.9214144, 1, 0
13.9214146, 0, 0
13.9214160, 0, 1
13.9214170, 0, 0
13.9214172, 1, 0
13.9214187, 1, 1
13.9214196, 1, 0
13.9214197, 0, 0
13.9214339, 0, 1
13.9214348, 0, 0
13.9214415, 0, 1
13.9214425, 0, 0
13.9214426, 1, 0
13.9214441, 1, 1
13.9214451, 1, 0
13.9214452, 0, 0
